,ai_positionx,ai_positiony,ai_positionz,combatheadshot,combatlegshot,combattakedown,combattargettype,combattypeofkill,combatweaponused,enemyarch,isltl,killdist,playermovetype,playerpositionx,playerpositiony,playerpositionz,playervehicletype,takedownstate
3869,-281.94672,171.54237,119.455,0,1,0.0,3,0,628841,0xFC6A70F8,1,4.55631,1,-285.34454,172.56882,116.62975,Not in Vehicle,0.0
5741,-289.29642,182.41335,125.375755,0,0,0.0,3,0,628841,0x6BF561D1,1,7.028076,1,-286.68262,187.70137,121.554535,Not in Vehicle,0.0
5800,632.79205,-483.22574,111.172195,0,0,0.0,3,0,628841,0x6BF561D1,1,4.782408,3,636.4981,-481.68918,109.56683,Not in Vehicle,0.0
1378,655.1582,-493.4808,111.00808,1,0,0.0,3,0,1075121,0x6BF561D1,1,8.609667,3,647.6316,-496.95477,107.95782,Not in Vehicle,0.0
7398,633.5841,-478.20438,111.26517,1,0,0.0,3,0,628841,0xB2B12B51,1,5.339742,1,638.0224,-478.712,108.33864,Not in Vehicle,0.0
1551,-502.80746,425.02792,103.953865,1,0,0.0,4,0,1047189,0xAAD6A3AD,1,12.503073,1,-496.81265,414.70035,100.17139,Not in Vehicle,0.0
3136,604.71466,384.14407,108.162834,0,0,0.0,3,0,1075104,0x6BF561D1,1,8.02318,3,596.95123,382.60706,105.4684,Not in Vehicle,0.0
8503,490.55243,1716.837,110.5723,1,0,0.0,3,0,628841,0x6BF561D1,1,10.675123,1,488.42755,1706.8406,107.48821,Not in Vehicle,0.0
1631,-274.38986,180.36078,124.68856,1,0,0.0,3,0,1071245,0x6BF561D1,1,10.331446,4,-269.28397,188.50789,121.51826,Not in Vehicle,0.0
4260,-1540.0272,-230.30003,161.86188,1,0,0.0,3,0,525027,0x6BF561D1,1,9.389348,2,-1529.9242,-227.64911,159.52663,Not in Vehicle,0.0
4453,643.8076,-478.90335,111.11938,1,0,0.0,3,0,628841,0x6BF561D1,1,7.408799,1,641.0744,-485.5623,109.364235,Not in Vehicle,0.0
6504,177.16214,-445.5493,108.09276,0,0,0.0,3,0,1071245,0x6BF561D1,1,25.880358,1,166.92699,-455.81696,129.53127,Not in Vehicle,0.0
3810,602.6214,373.84708,109.078224,0,0,0.0,3,0,1075121,0x9657CFFB,1,6.707152,1,605.17664,378.74884,105.39309,Not in Vehicle,0.0
5466,628.16895,-489.28052,111.17767,0,0,0.0,3,0,628841,0x6BF561D1,1,6.803699,3,626.34607,-495.76477,108.11505,Not in Vehicle,0.0
9793,822.5976,-519.3982,112.01628,0,0,0.0,3,0,628841,0x6BF561D1,1,11.086701,2,812.32513,-517.7596,108.18865,Not in Vehicle,0.0
5923,637.5988,-509.8807,110.45554,0,0,0.0,3,0,628841,0xB2B12B51,1,4.001834,3,641.3157,-509.77655,107.979515,Not in Vehicle,0.0
128,-335.50198,233.40744,103.74003,1,0,0.0,3,0,628841,0xFC6A70F8,1,24.621067,1,-351.18445,252.06291,100.24569,Not in Vehicle,0.0
1009,-277.218,174.08694,122.973724,0,0,0.0,3,0,516713,0x6BF561D1,1,14.092282,2,-269.914,174.78459,137.50175,Not in Vehicle,0.0
1290,-1894.421,-1730.2572,107.69783,0,0,0.0,4,0,1068245,0xE2A413BC,1,6.760998,3,-1900.3242,-1725.7632,105.12038,Not in Vehicle,0.0
5342,656.35614,-1474.2706,119.87784,0,0,0.0,3,0,1046713,0xF487EE76,1,10.062006,4,665.5295,-1477.3925,118.97564,Not in Vehicle,0.0
201,-299.47562,438.4874,122.60266,0,0,0.0,3,0,1068245,0x6BF561D1,1,8.744519,1,-307.33405,439.72266,118.97143,Not in Vehicle,0.0
3695,679.2614,1431.1964,97.726456,0,0,0.0,3,0,628841,0x6BF561D1,1,17.638058,1,670.4589,1446.2935,100.078926,Not in Vehicle,0.0
7440,651.3335,-495.9463,112.07605,1,0,0.0,3,0,628841,0x6BF561D1,1,10.182977,1,642.1757,-493.9031,108.12004,Not in Vehicle,0.0
5517,434.07367,-1419.1741,116.70181,0,0,0.0,4,0,1071245,0xDFFE7978,1,5.939887,1,429.98914,-1422.5012,113.957924,Not in Vehicle,0.0
5913,629.47595,-487.12842,114.003586,0,0,0.0,3,0,628841,0x6BF561D1,1,8.874516,1,634.4423,-481.63553,109.11274,Not in Vehicle,0.0
954,-609.5942,-315.35947,114.360916,0,0,0.0,3,0,1068245,0x6BF561D1,1,3.718195,3,-608.5293,-313.77533,111.468025,Not in Vehicle,0.0
4020,-1533.2594,-211.82327,160.09303,1,0,0.0,3,0,1075068,0x6BF561D1,1,10.163376,2,-1537.0143,-220.74498,156.99226,Not in Vehicle,0.0
9021,-2122.547,-160.24939,110.18875,0,0,0.0,3,0,1075139,0x6BF561D1,1,7.371913,1,-2121.8657,-166.41357,106.1883,Not in Vehicle,0.0
2361,586.8155,958.7515,58.380264,1,0,0.0,3,0,1075068,0x4A22FC60,1,16.008652,3,571.3852,959.3632,53.995167,Not in Vehicle,0.0
8149,-1367.5238,575.11005,103.16989,0,0,0.0,3,0,1068245,0x6BF561D1,1,8.984963,1,-1370.9192,567.3092,100.0228,Not in Vehicle,0.0
4689,628.0652,-489.55063,110.9344,1,0,0.0,3,0,628841,0x6BF561D1,1,9.54524,4,633.3256,-481.24365,108.75842,Not in Vehicle,0.0
9162,-141.15051,282.4658,98.117874,0,0,0.0,3,0,628841,0x6BF561D1,1,7.918497,3,-133.52107,281.47632,97.222496,Not in Vehicle,0.0
8394,635.7488,-1761.5573,118.46967,0,0,0.0,4,0,1047189,0xAAD6A3AD,1,17.94071,4,640.48114,-1776.1394,109.993286,Not in Vehicle,0.0
8021,634.5513,-487.419,113.76714,0,0,0.0,3,0,628841,0x6BF561D1,1,7.481233,1,634.7954,-481.51834,109.1745,Not in Vehicle,0.0
982,-287.06256,163.64131,124.430725,0,0,0.0,3,0,525027,0x6BF561D1,1,24.976225,2,-278.94626,184.39737,135.71135,Not in Vehicle,0.0
3696,739.6872,1285.1892,100.43181,0,0,0.0,3,0,628841,0x6BF561D1,1,7.72228,1,737.38477,1278.3254,97.74391,Not in Vehicle,0.0
6142,630.8646,-485.61996,111.36015,1,0,0.0,3,0,628841,0xB2B12B51,1,4.809355,1,634.4822,-483.00787,109.56567,Not in Vehicle,0.0
6076,-1120.8193,535.33514,127.21303,0,0,0.0,3,0,1075114,0x6BF561D1,1,8.591168,1,-1116.2185,540.18317,121.81503,Not in Vehicle,0.0
2380,-1259.196,-1267.2661,117.9966,1,0,0.0,3,0,1075114,0x6BF561D1,1,10.694087,2,-1248.9702,-1267.4323,114.90089,Not in Vehicle,0.0
2486,-268.5403,163.93196,120.7185,0,0,0.0,3,0,628841,0x6BF561D1,1,24.533274,1,-282.21988,183.95554,124.43435,Not in Vehicle,0.0
6470,179.295,-447.91003,108.6804,0,0,0.0,3,0,1071245,0x6BF561D1,1,24.80043,1,166.92677,-453.05106,129.55283,Not in Vehicle,0.0
3206,-1529.5931,-603.70447,19.649784,1,0,0.0,3,0,628841,0x6BF561D1,1,8.050633,2,-1535.316,-602.47626,14.120105,Not in Vehicle,0.0
5958,668.19434,-681.2088,113.29984,0,0,0.0,3,0,628841,0xB2B12B51,1,13.607133,1,675.4871,-689.71875,105.58297,Not in Vehicle,0.0
3089,-308.7668,1384.0905,103.773384,1,0,0.0,3,0,1075121,0x6BF561D1,1,7.751754,4,-305.40674,1376.8135,100.90648,Not in Vehicle,0.0
6166,621.17224,-494.57742,111.712875,1,0,0.0,3,0,628841,0x6BF561D1,1,8.309581,1,624.29016,-487.752,108.14335,Not in Vehicle,0.0
1187,741.9359,1274.8618,100.419975,0,0,0.0,3,0,1075121,0x6BF561D1,1,8.840579,1,750.3794,1274.9989,97.80456,Not in Vehicle,0.0
6425,-1011.98615,236.6379,101.50934,0,0,0.0,3,0,628842,0x8B6C0CD4,1,24.066893,4,-1030.831,225.08444,98.46678,Not in Vehicle,0.0
6438,179.35408,-445.71725,112.860504,0,0,0.0,3,0,1071245,0x6BF561D1,1,21.927347,1,167.06262,-452.92758,129.52603,Not in Vehicle,0.0
4447,631.7372,-489.50894,113.83607,0,0,0.0,3,0,628841,0x6BF561D1,1,9.042298,3,628.9656,-483.30463,108.165344,Not in Vehicle,0.0
7499,-960.466,80.09048,101.83232,1,0,0.0,3,0,1075114,0x8B6C0CD4,1,19.868223,1,-963.4423,100.18531,99.466866,Not in Vehicle,0.0
3919,819.29944,-922.9109,248.67194,1,0,0.0,3,0,628824,0x6BF561D1,1,15.908263,1,825.2064,-937.28784,252.05646,Not in Vehicle,0.0
1595,588.1703,1018.52216,56.6993,0,0,0.0,3,0,1075068,0xE1313617,1,12.037812,4,577.5527,1009.2115,55.501152,Not in Vehicle,0.0
4092,-278.98077,160.76437,124.88126,0,0,0.0,3,0,1071245,0x6BF561D1,1,7.013849,1,-282.63864,165.64182,121.413605,Not in Vehicle,0.0
8234,-1063.1827,140.98994,102.76513,0,0,0.0,3,0,1075142,0x8B6C0CD4,1,27.875116,1,-1040.604,124.673065,99.90286,Not in Vehicle,0.0
6245,-1339.1018,557.9731,103.77561,0,0,0.0,4,0,628824,0xAAD6A3AD,1,8.41369,3,-1346.7091,554.49866,100.17368,Not in Vehicle,0.0
3347,-662.80096,685.45374,119.59298,0,1,0.0,3,0,628841,0x6BF561D1,1,8.386354,1,-663.7158,680.76373,112.70111,Not in Vehicle,0.0
5168,-1374.8054,234.84718,8.517401,0,0,0.0,3,0,1075142,0x8B6C0CD4,1,24.187275,4,-1377.425,259.5526,6.245042,Not in Vehicle,0.0
1273,396.18732,312.29608,104.67739,0,0,0.0,3,0,1075104,0xB2B12B51,1,14.441509,1,389.8868,325.2738,103.99504,Not in Vehicle,0.0
574,-1598.8422,189.61765,100.86768,0,0,0.0,3,0,1071245,0xFF798A5A,1,7.566556,1,-1600.7524,196.93417,100.59856,Not in Vehicle,0.0
144,-1103.8832,538.14594,124.585236,0,0,0.0,3,0,1087636,0x6BF561D1,1,11.289746,3,-1113.961,531.98315,125.95669,Not in Vehicle,0.0
9048,-2011.095,-1189.5568,110.212616,0,0,0.0,5,0,525027,0x12FA11A9,1,0.0,1,-2032.1666,-1194.12,113.34252,Not in Vehicle,0.0
6272,-916.8815,79.60112,101.39074,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,16.675383,3,-931.1357,69.957855,99.50597,Not in Vehicle,0.0
8061,651.6799,-487.999,109.368835,0,0,0.0,3,0,628841,0x6BF561D1,1,5.524925,3,646.2179,-486.98938,108.123055,Not in Vehicle,0.0
6143,636.6833,-480.4322,111.95305,0,0,0.0,3,0,628841,0xB2B12B51,1,6.034179,3,640.131,-484.58597,109.56205,Not in Vehicle,0.0
2620,-300.09558,439.51562,123.79676,1,0,0.0,3,0,1075121,0x6BF561D1,1,9.993347,1,-309.3228,440.13846,120.01044,Not in Vehicle,0.0
4914,-708.26544,709.3068,90.69765,0,0,0.0,3,0,1066495,0x6BF561D1,1,9.150395,1,-709.1186,706.10754,82.16732,Not in Vehicle,0.0
5994,653.0172,-504.1092,111.9331,1,0,0.0,3,0,628841,0x6BF561D1,1,7.335158,4,649.35803,-499.56757,107.995125,Not in Vehicle,0.0
4971,554.42444,1098.9856,122.36364,0,0,0.0,5,0,1071245,0x142BD0D1,1,30.791796,1,538.9592,1084.6893,99.90081,Not in Vehicle,0.0
2770,-1511.5911,407.18594,103.317024,0,0,0.0,3,0,628824,0x6BF561D1,1,10.542477,1,-1521.0702,410.38757,99.99504,Not in Vehicle,0.0
4889,638.9494,-489.00113,110.95689,1,0,0.0,3,0,628841,0xB2B12B51,1,9.133188,3,631.8215,-493.5978,108.16871,Not in Vehicle,0.0
7322,667.15265,-642.60016,111.95217,0,0,0.0,3,0,1075121,0xB2B12B51,1,9.224147,1,673.3476,-649.0397,109.663025,Not in Vehicle,0.0
7505,-1540.8807,-244.74179,160.0058,0,0,0.0,3,0,1087636,0x6BF561D1,1,12.876151,1,-1543.8438,-231.81813,157.00444,Not in Vehicle,0.0
988,-277.70163,158.14136,125.79961,0,0,0.0,3,0,525027,0x6BF561D1,1,25.100018,2,-276.77783,182.41753,132.11131,Not in Vehicle,0.0
4480,631.462,-485.6051,110.74573,1,0,0.0,3,0,628841,0xB2B12B51,1,4.042952,3,630.8351,-489.48492,108.19112,Not in Vehicle,0.0
7977,647.35614,-488.7579,110.048805,0,0,0.0,3,0,628841,0xB2B12B51,1,7.924391,1,643.13684,-482.2822,108.29913,Not in Vehicle,0.0
8903,-685.87,711.60333,99.3974,0,0,0.0,3,0,628841,0x6BF561D1,1,9.94129,2,-681.0309,703.7593,95.6765,Not in Vehicle,0.0
3850,833.95874,-522.6635,110.179565,1,0,0.0,3,0,628841,0xFC6A70F8,1,9.154234,3,827.50397,-517.29407,108.23193,Not in Vehicle,0.0
6222,-1054.6917,234.69281,102.269135,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,28.026272,3,-1042.5946,209.32344,98.29722,Not in Vehicle,0.0
6684,-1430.94,140.17494,8.791136,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,29.655985,3,-1401.7362,145.0554,6.248644,Not in Vehicle,0.0
3565,-703.6027,712.1637,91.5771,0,0,0.0,3,0,628841,0xFC6A70F8,1,26.54534,1,-692.39355,688.1013,91.46923,Not in Vehicle,0.0
6503,176.64938,-449.34323,117.339775,0,0,0.0,3,0,1071245,0x6BF561D1,1,16.883966,1,166.927,-455.81732,129.53122,Not in Vehicle,0.0
9210,-1876.478,-1731.1594,109.83916,1,0,0.0,4,0,1046713,0xDFFE7978,1,20.704756,2,-1896.3933,-1728.0189,105.11376,Not in Vehicle,0.0
3887,811.40564,-897.4017,115.84164,0,0,0.0,3,0,1068245,0xB2B12B51,1,11.113456,1,821.9946,-896.959,112.49705,Not in Vehicle,0.0
3296,-1903.0646,-1730.3228,112.00103,1,0,0.0,4,0,628842,0xDFFE7978,1,12.218597,3,-1904.8809,-1740.5281,106.97408,Not in Vehicle,0.0
4403,643.5032,-490.31107,112.261444,1,0,0.0,3,0,628841,0x6BF561D1,1,7.770419,4,640.5968,-486.2204,109.563194,Not in Vehicle,0.0
3461,-706.5921,-91.054085,105.65871,0,0,0.0,3,0,1047189,0x6BF561D1,1,21.742378,10,-715.21313,-79.546684,101.35005,Brawler_Civ_SUV_01,0.0
4909,-1503.7266,408.76074,102.37718,0,0,0.0,3,0,1071245,0x6BF561D1,1,9.471679,2,-1494.6749,410.43774,100.14343,Not in Vehicle,0.0
4137,-341.70166,1432.3884,108.64395,0,0,0.0,3,0,628842,0x2F7B991A,1,16.44622,2,-326.48138,1427.7334,104.50273,Not in Vehicle,0.0
8697,-1525.2168,430.82068,99.70385,1,0,0.0,3,0,1075114,0xA46327C1,1,24.22418,4,-1511.7842,412.40323,93.4036,Not in Vehicle,0.0
7956,641.737,-489.7129,111.837944,1,0,0.0,3,0,628841,0x6BF561D1,1,8.622795,1,633.6053,-489.1615,109.02262,Not in Vehicle,0.0
9635,-275.55704,441.15372,126.431145,1,0,0.0,3,0,1046713,0x6BF561D1,1,19.580793,2,-259.63458,429.8369,125.04062,Not in Vehicle,0.0
8028,646.4719,-493.06454,111.718216,0,0,0.0,3,0,628841,0x6BF561D1,1,8.483066,1,639.3065,-489.30817,109.16694,Not in Vehicle,0.0
4794,-297.5799,443.24628,123.83702,0,0,0.0,3,0,1075121,0x6BF561D1,1,5.483275,1,-301.628,440.69846,121.156006,Not in Vehicle,0.0
725,-643.7664,-109.07804,105.67759,0,0,0.0,3,0,628824,0x6BF561D1,1,8.68566,1,-640.16016,-101.73632,102.71912,Not in Vehicle,0.0
6063,648.14417,-490.8607,111.387794,0,0,0.0,3,0,628841,0x6BF561D1,1,9.389827,1,639.489,-487.71378,109.56296,Not in Vehicle,0.0
2051,-1514.8995,-594.6874,17.629766,1,0,0.0,3,0,525019,0xB2B12B51,1,8.650887,16,-1522.3298,-591.4833,21.173735,Not in Vehicle,0.0
5783,626.57635,-489.49646,111.387825,0,0,0.0,3,0,628841,0x6BF561D1,1,8.34546,4,632.8856,-485.7451,109.49826,Not in Vehicle,0.0
4311,-1180.9952,-741.65405,112.110245,0,0,0.0,3,0,1068245,0xB2B12B51,1,5.672004,1,-1181.3788,-746.87225,109.92052,Not in Vehicle,0.0
2146,839.70233,-530.10956,110.867966,1,0,0.0,3,0,628841,0xFC6A70F8,1,8.871016,1,833.7916,-523.963,108.422874,Not in Vehicle,0.0
2696,656.20557,1437.3135,97.306526,1,0,0.0,3,0,1071245,0x6BF561D1,1,7.86987,4,655.2831,1429.1378,97.81906,Not in Vehicle,0.0
2482,-281.32208,155.23405,127.40229,0,0,0.0,3,0,628841,0xF487EE76,1,30.133762,1,-281.80716,185.21402,124.40061,Not in Vehicle,0.0
1370,527.8118,-192.14444,97.58446,0,0,0.0,3,0,1087636,0xB2B12B51,1,1.685618,0,527.7105,-190.33987,96.9224,Not in Vehicle,0.0
1566,-312.43573,1385.6124,104.529205,1,0,0.0,3,0,1066495,0x6BF561D1,1,9.848483,1,-321.5759,1386.5981,100.99682,Not in Vehicle,0.0
7416,627.9251,-487.49896,118.43432,1,0,0.0,3,0,628841,0x6BF561D1,1,10.941339,1,632.6433,-483.9809,109.210724,Not in Vehicle,0.0
1516,-1546.1063,-281.0598,152.09036,0,0,0.0,3,0,1087636,0xB2B12B51,1,9.855347,2,-1551.1626,-289.49466,151.44348,Not in Vehicle,0.0
6844,645.7569,-485.76828,110.40474,1,0,0.0,3,0,628841,0x6BF561D1,1,5.859456,1,640.5714,-488.2374,109.24309,Not in Vehicle,0.0
5862,641.3776,-483.84436,111.49085,0,0,0.0,3,0,628841,0x6BF561D1,1,4.629404,3,638.55914,-481.0276,109.02487,Not in Vehicle,0.0
3627,-281.95776,154.28857,123.81075,0,0,0.0,3,0,1071245,0x6BF561D1,1,28.264467,1,-272.81415,180.93622,121.51424,Not in Vehicle,0.0
3308,643.7391,-492.66336,110.66795,1,0,0.0,3,0,628841,0x6BF561D1,1,7.173463,3,650.4126,-495.91428,107.994965,Not in Vehicle,0.0
3731,-871.2936,368.58774,112.84735,0,0,0.0,3,0,628841,0xB2B12B51,1,7.66059,1,-869.96075,375.64694,110.1873,Not in Vehicle,0.0
1037,290.76898,428.67493,104.53426,1,0,0.0,3,0,1068245,0xB2B12B51,1,2.014958,1,291.3887,426.83456,103.99661,Not in Vehicle,0.0
2437,829.8719,-941.93964,254.14503,1,0,0.0,3,0,628841,0x2F7B991A,1,3.641085,4,829.9975,-945.8877,252.05566,Not in Vehicle,0.0
2999,-322.03287,-1458.103,106.853745,0,0,0.0,3,0,628841,0x6BF561D1,1,7.89435,3,-316.4553,-1463.4818,105.25285,Not in Vehicle,0.0
1510,650.2841,1481.2385,102.942024,0,0,0.0,3,0,1075121,0xA46327C1,1,8.057364,1,651.47864,1487.9429,99.24482,Not in Vehicle,0.0
411,-301.91214,1433.1483,104.59226,1,0,0.0,3,0,1046713,0x6BF561D1,1,11.665206,1,-305.2527,1422.513,101.157036,Not in Vehicle,0.0
9835,656.4149,-478.641,111.84879,0,0,0.0,3,0,1075121,0x6BF561D1,1,8.974307,1,653.347,-485.9745,108.14536,Not in Vehicle,0.0
7774,636.0018,-480.43454,110.920456,0,0,0.0,3,0,628841,0x6BF561D1,1,8.24214,3,642.0264,-474.94452,108.13521,Not in Vehicle,0.0
9493,649.31537,-478.09622,111.85281,1,0,0.0,3,0,628841,0x6BF561D1,1,10.680456,1,639.2846,-477.8196,108.19896,Not in Vehicle,0.0
3259,731.66583,1285.6349,99.86431,1,0,0.0,3,0,1066493,0x6BF561D1,1,8.403052,1,735.85474,1278.815,97.30401,Not in Vehicle,0.0
5392,-296.7998,445.60413,119.07371,1,0,0.0,3,0,1047189,0x6BF561D1,1,7.609292,1,-292.7188,439.47186,117.16526,Not in Vehicle,0.0
1317,-1436.805,220.52274,12.721046,1,0,0.0,3,0,1066493,0x8B6C0CD4,1,29.992222,3,-1467.167,215.49438,10.107621,Not in Vehicle,0.0
7571,646.41284,-498.46274,110.36641,0,0,0.0,3,0,628841,0x6BF561D1,1,8.837926,3,638.7699,-495.99344,108.15264,Not in Vehicle,0.0
8969,827.32825,-522.3351,113.221436,0,0,0.0,3,0,628841,0x6BF561D1,1,16.375902,2,812.3586,-518.0202,108.1859,Not in Vehicle,0.0
3069,-17.361677,-627.0053,112.33159,0,0,0.0,3,0,1075104,0x6BF561D1,1,10.410076,4,-9.716147,-628.5231,109.51539,Not in Vehicle,0.0
6645,-1459.2952,188.31345,14.352339,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,30.698195,3,-1489.8667,190.88573,12.125603,Not in Vehicle,0.0
4671,643.3812,-478.8175,111.41068,1,0,0.0,3,0,628841,0x6BF561D1,1,6.421816,1,639.11237,-483.24567,109.564804,Not in Vehicle,0.0
7987,633.6124,-491.05225,112.51715,1,0,0.0,3,0,628841,0xB2B12B51,1,7.24586,1,639.6872,-488.78485,109.28317,Not in Vehicle,0.0
4854,647.0501,-489.75507,109.40796,0,0,0.0,3,0,628841,0x6BF561D1,1,7.756085,3,639.61127,-487.50958,109.563934,Not in Vehicle,0.0
4890,625.2624,-491.42798,114.060165,1,0,0.0,3,0,628841,0x6BF561D1,1,11.159498,3,631.7888,-485.25876,108.83214,Not in Vehicle,0.0
8217,-153.09781,-572.70465,110.41661,0,0,0.0,3,0,628841,0xB2B12B51,1,7.750946,3,-159.97284,-573.0669,107.53445,Not in Vehicle,0.0
3392,847.22595,-931.2258,254.78407,0,0,0.0,3,0,628841,0x4A22FC60,1,10.437463,4,835.44525,-931.6197,252.05582,Not in Vehicle,0.0
9600,-1545.894,-610.11115,107.35388,1,0,0.0,3,0,1066495,0x6BF561D1,1,9.053373,3,-1549.6654,-618.1278,104.99172,Not in Vehicle,0.0
5222,-1536.831,-219.51625,160.79793,0,1,0.0,3,0,1075068,0x6BF561D1,1,13.749582,4,-1546.1869,-230.92468,156.69577,Not in Vehicle,0.0
7673,-1883.3782,-1679.9734,101.40079,0,0,0.0,3,0,1087636,0x9657CFFB,1,1.885298,3,-1884.7811,-1680.3826,100.83084,Not in Vehicle,0.0
9331,641.6383,-486.37177,110.92764,0,0,0.0,3,0,628841,0x6BF561D1,1,7.850002,3,639.4552,-493.82996,108.16943,Not in Vehicle,0.0
505,-1498.1202,-610.1261,24.31925,0,0,0.0,3,0,1066493,0xF487EE76,1,26.421888,2,-1519.1177,-624.39404,16.994328,Not in Vehicle,0.0
1560,-311.28552,1387.6395,103.06535,1,0,0.0,3,0,1066495,0x6BF561D1,1,10.071794,3,-320.4087,1388.1335,101.1423,Not in Vehicle,0.0
7538,-1257.795,-1265.9526,117.76455,1,0,0.0,3,0,1087636,0x6BF561D1,1,3.72753,2,-1258.0905,-1268.3278,114.90688,Not in Vehicle,0.0
6610,-1493.6193,141.57669,9.000442,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,30.35968,5,-1460.5404,140.35234,6.246459,Not in Vehicle,0.0
7616,-1259.8059,639.2755,101.81067,1,0,0.0,4,0,628841,0xAAD6A3AD,1,16.347015,1,-1270.4897,627.12213,99.491905,Not in Vehicle,0.0
6404,-1056.944,78.8417,18.7015,1,0,0.0,3,0,628842,0x6BF561D1,1,22.695618,4,-1047.904,57.708992,18.13608,Not in Vehicle,0.0
9664,-1094.179,100.19372,103.16435,0,0,0.0,3,0,1066493,0x8B6C0CD4,1,32.21211,4,-1082.3894,72.68721,100.638985,Not in Vehicle,0.0
1120,-193.23643,612.8115,116.97968,1,0,0.0,3,0,628841,0x6BF561D1,1,8.575469,16,-190.57343,604.9233,114.924774,Not in Vehicle,0.0
4682,641.01794,-475.03903,111.03266,1,0,0.0,3,0,628841,0x6BF561D1,1,11.990883,1,630.70044,-480.436,108.16856,Not in Vehicle,0.0
8793,-218.7799,72.3915,177.07762,0,0,0.0,3,0,525027,0xF487EE76,1,22.531458,1,-208.97736,52.387634,173.90953,Not in Vehicle,0.0
4707,643.2049,-472.83044,111.35012,1,0,0.0,3,0,628841,0x6BF561D1,1,10.25411,1,637.3669,-480.72824,108.94834,Not in Vehicle,0.0
7282,-1109.568,530.2061,130.4681,0,0,0.0,3,0,1075121,0x6BF561D1,1,5.136073,1,-1111.9663,531.6647,126.16677,Not in Vehicle,0.0
6569,-1518.9238,319.6069,13.703475,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,25.821033,1,-1517.0288,296.27176,10.136807,Not in Vehicle,0.0
3941,-1052.1693,40.290077,21.177706,1,0,0.0,3,0,1071248,0x6BF561D1,1,10.101419,3,-1048.9282,31.048954,18.13841,Not in Vehicle,0.0
2737,-1552.3629,359.45325,103.580284,0,0,0.0,3,0,628824,0x6BF561D1,1,22.513062,1,-1548.5208,381.3438,99.991554,Not in Vehicle,0.0
5631,628.8379,-480.764,109.599884,0,0,0.0,3,0,628841,0x6BF561D1,1,7.156564,1,635.3458,-478.11017,108.249214,Not in Vehicle,0.0
8540,-1893.4407,-1722.1693,108.13151,1,0,0.0,4,0,628824,0xAAD6A3AD,1,9.974383,1,-1899.0906,-1729.8157,105.114876,Not in Vehicle,0.0
4981,-1041.9352,-1635.7534,105.783104,0,0,0.0,3,0,628841,0x6BF561D1,1,3.879703,1,-1038.8691,-1634.5139,103.754524,Not in Vehicle,0.0
4878,642.9104,-484.75726,110.453026,1,0,0.0,3,0,628841,0xB2B12B51,1,4.97727,1,640.316,-480.86102,108.76389,Not in Vehicle,0.0
8821,-1226.9285,238.92531,15.199687,1,0,0.0,3,0,1046713,0x9657CFFB,1,4.444621,1,-1222.6975,237.76035,14.495042,Not in Vehicle,0.0
2517,-1257.481,-1239.4083,109.14852,0,0,0.0,3,0,628841,0xB2B12B51,1,2.817929,1,-1257.1887,-1236.635,108.74349,Not in Vehicle,0.0
7189,-1226.67,254.34734,15.60962,1,0,0.0,3,0,628842,0x9657CFFB,1,10.291976,3,-1235.6289,256.68985,14.4941,Not in Vehicle,0.0
2548,-244.93066,709.27704,105.33088,0,0,0.0,3,0,1075068,0xA46327C1,1,27.128868,1,-268.43835,722.33887,101.759796,Not in Vehicle,0.0
9722,-729.76215,942.1664,102.84583,0,0,0.0,3,0,1087636,0x6BF561D1,1,6.425781,1,-735.0272,944.45667,99.956665,Not in Vehicle,0.0
6553,-1531.2494,293.0307,13.384929,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,13.00904,3,-1518.8918,290.32758,10.126588,Not in Vehicle,0.0
408,-1015.3409,822.2223,100.98738,0,0,0.0,3,0,628824,0xB2B12B51,1,1.960546,3,-1015.8933,824.72156,100.56932,Not in Vehicle,0.0
3391,831.0909,-935.37427,254.33038,0,0,0.0,3,0,628841,0xB2B12B51,1,5.620185,1,835.5286,-932.7821,252.05559,Not in Vehicle,0.0
8356,-1420.5967,215.92874,13.468479,1,0,0.0,3,0,1075142,0x8B6C0CD4,1,25.367706,1,-1445.7437,218.25269,11.07064,Not in Vehicle,0.0
2291,839.8078,-531.2173,108.70623,1,0,0.0,3,0,628841,0x6BF561D1,1,9.374526,2,833.54504,-524.2497,108.42053,Not in Vehicle,0.0
2336,-195.53131,78.49064,138.04869,0,0,0.0,3,0,525027,0xB2B12B51,1,26.917015,1,-209.71054,103.00538,136.70483,Not in Vehicle,0.0
7822,-952.68475,483.18768,100.37476,0,0,0.0,3,0,1075068,0x6BF561D1,1,9.598896,1,-957.0233,491.09967,97.09943,Not in Vehicle,0.0
6068,638.49677,-496.3016,112.31747,0,0,0.0,3,0,628841,0x6BF561D1,1,8.592731,1,635.45917,-488.74976,109.564064,Not in Vehicle,0.0
9279,632.73553,-488.00345,111.741844,0,0,0.0,3,0,628841,0xB2B12B51,1,5.19506,3,636.5899,-490.69104,108.78264,Not in Vehicle,0.0
